Column1;Column2;Column3;Column4;Column5;Column6;Column7;Column8;Column9;Column10;Column11;Column12;Column13;Column14;Column15;Column16;Column17;Column18;Column19;Column20;Column21;Column22;Column23;Column24;Column25;Column26;Column27;Column28;Column29;Column30;Column31;Column32;Column33;Column34;Column35;Column36;Column37;Column38;Column39;Column40;Column41;Column42;Column43;Column44;Column45;Column46;Column47;Column48;Column49;Column50;Column51;Column52;Column53;Column54;Column55;Column56;Column57;Column58;Column59;Column60;Column61;Column62;Column63;Column64;Column65;Column66;Column67;Column68;Column69;Column70;Column71;Column72
0,699946;0,7275656;0,7583245;0,7090562;0,7539605;0,6792653;0,7660258;0,8946573;0,7273514;0,8116769;0,7402681;0,8229209;0,7560658;0,8623468;0,7622363;0,8377981;0,8728098;0,7928611;0,7851852;0,8439289;0,723155;0,8227367;0,7414551;0,8304827;0,8518077;0,7764136;0,8424367;0,8085054;0,7912513;0,8138998;0,883143;0,7341028;0,7274716;0,8635156;0,8623358;0,8803185;0,8139594;0,8811102;0,9452454;0,7879992;0,7185894;0,9012015;0,8304827;0,8561337;0,7902638;0,8364223;0,8541966;0,7942393;0,9012163;0,8448179;0,906713;0,8137943;0,7855909;0,7561179;0,7715085;0,7310369;0,7887625;0,7273514;0,7816261;0,7638412;0,7912459;0,8081974;0,7787792;0,9135484;0,7869381;0,8192773;0,787131;0,782055;0,776346;0,7898806;0,7064114;0,7027817
0,7010198;0,7286123;0,75945;0,7100232;0,755154;0,6801371;0,7672282;0,8960849;0,7284306;0,8128733;0,7413353;0,8243368;0,7572929;0,8636559;0,7634604;0,8391384;0,8739257;0,794022;0,7862825;0,8451102;0,7240841;0,8239626;0,7425875;0,8314404;0,8530177;0,7774077;0,8437783;0,8096116;0,7922875;0,8149938;0,8841552;0,7351116;0,7284884;0,864435;0,8632642;0,8812687;0,8146899;0,882163;0,9462218;0,7889715;0,7193139;0,9021836;0,8314404;0,8570504;0,7910918;0,8373612;0,8555053;0,7954341;0,902617;0,8461882;0,9080109;0,8149974;0,7866327;0,7571366;0,7723841;0,7321181;0,7898771;0,7284306;0,7827976;0,7651345;0,7924442;0,8092969;0,7798269;0,914627;0,7879199;0,820298;0,7881112;0,7830927;0,7774892;0,7910231;0,7073117;0,7035562
0,7020412;0,7295985;0,7604578;0,710895;0,7562397;0,6809442;0,7683186;0,8971559;0,7294404;0,8140217;0,7424729;0,8256638;0,758485;0,8647708;0,764612;0,8403211;0,8748032;0,7951559;0,7873034;0,8461931;0,7249336;0,8251143;0,7435808;0,8322628;0,8541223;0,7785;0,8449966;0,81057;0,7931658;0,8160877;0,8850824;0,736074;0,7294161;0,8654801;0,864142;0,8821282;0,8155578;0,8831428;0,9471434;0,7897847;0,7201011;0,9030188;0,8322628;0,8580303;0,7918432;0,8381905;0,856624;0,7964351;0,9038091;0,8473175;0,9091514;0,8161007;0,787543;0,7581086;0,7732979;0,7329959;0,7907891;0,7294404;0,7837719;0,7662973;0,7935003;0,8103479;0,7807181;0,9156704;0,7888905;0,8212851;0,789045;0,7840428;0,7784864;0,791988;0,708199;0,7042768
0,7028843;0,7304367;0,7613715;0,7116359;0,7571935;0,6816517;0,7693145;0,8980784;0,7302925;0,8151018;0,7434531;0,8267915;0,7595104;0,8657355;0,7655931;0,841481;0,8757832;0,7961661;0,788148;0,8471906;0,7256761;0,8260845;0,7443914;0,8329352;0,8551756;0,7794471;0,8460018;0,8114042;0,7940016;0,8169386;0,8859605;0,7368155;0,7301552;0,8663321;0,864794;0,8828101;0,8162032;0,8839186;0,9480777;0,790523;0,7205857;0,9036272;0,8329352;0,8588742;0,7925002;0,8390056;0,8574901;0,7972395;0,9049127;0,8482299;0,9100419;0,8171574;0,7884156;0,7589328;0,7740211;0,7337577;0,791686;0,7302925;0,7845916;0,7673677;0,7945415;0,8112721;0,7814487;0,9166728;0,7897593;0,8221567;0,7898771;0,7848682;0,7793278;0,7929058;0,7088224;0,7050257
0,7036545;0,7312077;0,7621796;0,7123445;0,7579719;0,6822371;0,7702287;0,8992029;0,731062;0,8160883;0,7443986;0,8278162;0,760484;0,8668209;0,7664881;0,8425294;0,8767143;0,7970791;0,7890478;0,8481265;0,7264339;0,8268822;0,7451755;0,8334644;0,8562019;0,7802271;0,8470805;0,8121814;0,7947235;0,8177282;0,8868388;0,7375356;0,7309014;0,8671095;0,8655533;0,8834465;0,816698;0,8846219;0,9489629;0,791289;0,7210497;0,9043602;0,8334644;0,8595433;0,7931879;0,8397455;0,8584581;0,7980208;0,9059561;0,8491891;0,9110437;0,8180787;0,7892272;0,7597146;0,7746586;0,7344964;0,7925895;0,731062;0,7853709;0,7683352;0,7955596;0,8121333;0,7822132;0,9176062;0,7905312;0,8229401;0,7907516;0,7856949;0,780174;0,7937402;0,7093951;0,7056557
0,7044705;0,7319767;0,7630414;0,7130238;0,7587184;0,6828839;0,7711275;0,90027;0,7318438;0,817104;0,7454686;0,8290207;0,7615091;0,8679448;0,7674888;0,8435344;0,8776159;0,798016;0,7900201;0,849124;0,7271616;0,8276826;0,7460309;0,8342288;0,8571532;0,7809781;0,8482627;0,8130246;0,7955266;0,818688;0,8876927;0,7383301;0,7316298;0,867794;0,866262;0,8842268;0,8173013;0,8853596;0,949736;0,7920298;0,7217036;0,9052787;0,8342288;0,8602428;0,793928;0,840437;0,8595917;0,7989271;0,9069613;0,8502586;0,9120816;0,8190082;0,789879;0,7604824;0,7753581;0,7351707;0,793424;0,7318438;0,7861307;0,7693374;0,7965477;0,8131266;0,7829674;0,9185167;0,7914104;0,8237867;0,7915791;0,7865846;0,7810225;0,7945791;0,7101437;0,7062388
0,7052897;0,7327618;0,7638198;0,7137877;0,7595391;0,6834388;0,7719702;0,9012414;0,7325177;0,8181254;0,7464446;0,8301757;0,762524;0,8690192;0,7684702;0,8445621;0,8785146;0,7988653;0,7908018;0,8500139;0,7277983;0,8285708;0,7468402;0,8350471;0,8580015;0,7817383;0,8492274;0,8139473;0,7963548;0,8196104;0,8883762;0,7392039;0,7323701;0,8687084;0,8669227;0,884935;0,8179538;0,8861924;0,9504489;0,7927073;0,7223482;0,905975;0,8350471;0,8610018;0,7946742;0,8411306;0,8604898;0,7998049;0,9079891;0,8511356;0,912826;0,8198864;0,7906515;0,7611801;0,7760749;0,7359042;0,7941151;0,7325177;0,7869479;0,7703126;0,7974824;0,8139846;0,7837302;0,9193246;0,7922862;0,8245685;0,7924371;0,7873613;0,7819252;0,7953949;0,7109615;0,7068409
0,7060602;0,7334627;0,7645428;0,7144499;0,760325;0,6840259;0,7727477;0,9020587;0,7330686;0,8189265;0,7472885;0,8312122;0,7634509;0,8699002;0,7693167;0,8454896;0,8792867;0,7996466;0,7914205;0,8507865;0,7284072;0,829361;0,7475349;0,8356816;0,8587083;0,7824284;0,850107;0,8147376;0,7970957;0,8204579;0,8890996;0,7398913;0,7331259;0,8694814;0,8676056;0,8855592;0,8185158;0,8869422;0,9511614;0,7933694;0,7229409;0,9065842;0,8356816;0,8616153;0,7952271;0,8418618;0,8611483;0,8004689;0,9088138;0,8519067;0,9135183;0,8207538;0,7914134;0,7617749;0,7767957;0,7365986;0,7948436;0,7330686;0,7876571;0,7712445;0,7983855;0,8147718;0,7844477;0,920193;0,7929823;0,8252649;0,7932237;0,78806;0,78271;0,7961817;0,7116115;0,7074679
0,7066125;0,7338751;0,7650296;0,7148455;0,7608463;0,6843669;0,773246;0,9027592;0,7335472;0,8194785;0,7478899;0,8318811;0,7640656;0,8704501;0,769933;0,8462342;0,8798948;0,8002021;0,7919564;0,8513455;0,7289352;0,8298458;0,7480506;0,8359813;0,8593193;0,7829055;0,8508465;0,8152739;0,7976019;0,8209184;0,8897885;0,7402421;0,733684;0,8699234;0,8680526;0,8860691;0,8188275;0,8873768;0,9516726;0,7938663;0,7232196;0,9070151;0,8359813;0,8620208;0,7955757;0,842339;0,8615919;0,800945;0,9094008;0,8523344;0,9140252;0,8213068;0,7919441;0,7621508;0,7771804;0,7369663;0,7953564;0,7335472;0,7881642;0,7719172;0,7989708;0,8154126;0,7848334;0,9206765;0,793467;0,8257843;0,7936187;0,7886308;0,7832075;0,7967353;0,7119528;0,7078054
0,7070714;0,7343239;0,7655268;0,7152783;0,7613465;0,6846504;0,773798;0,903563;0,734052;0,8201908;0,7484997;0,8326658;0,7647122;0,871313;0,7706398;0,8470073;0,8805017;0,8007985;0,7926022;0,8518667;0,7293414;0,8304607;0,7485769;0,8363827;0,8599659;0,7834243;0,8515145;0,8158842;0,7981958;0,8214306;0,890389;0,7407036;0,734083;0,8704523;0,8684764;0,8865345;0,81924;0,8878762;0,9523798;0,7943332;0,7234694;0,9074645;0,8363827;0,8625898;0,7960255;0,8428037;0,8621063;0,8014072;0,9100854;0,8529472;0,9146068;0,8218095;0,7923356;0,7625648;0,7775764;0,7373601;0,7958435;0,734052;0,7885707;0,772611;0,7996112;0,8158904;0,7852972;0,9213131;0,7939209;0,8262597;0,7940771;0,7891578;0,7838111;0,7973219;0,7122198;0,7081461
0,7076685;0,7348781;0,7661097;0,7157375;0,7618862;0,6852137;0,7744589;0,9042984;0,7346482;0,8211004;0,74931;0,8337387;0,7655388;0,8722493;0,7714009;0,8477054;0,8811364;0,801477;0,7932251;0,8524827;0,7298829;0,8312004;0,7492581;0,8370087;0,8606921;0,7840229;0,8523821;0,8164892;0,7987865;0,8221182;0,8910559;0,7413753;0,7346369;0,8711861;0,8690798;0,8870882;0,8197448;0,8884328;0,9530269;0,7949168;0,723989;0,9081972;0,8370087;0,8632469;0,7966099;0,8434625;0,8628206;0,8020542;0,910742;0,8536756;0,9154073;0,8224555;0,7928604;0,7631131;0,7779933;0,7379016;0,796443;0,7346482;0,7891569;0,7734693;0,8003668;0,8164089;0,7859892;0,9220551;0,7945669;0,8269022;0,794732;0,7897318;0,7845112;0,7979714;0,7127771;0,7086068
0,7080891;0,7353451;0,7665789;0,7160782;0,7624341;0,6855708;0,7750104;0,9048377;0,7350765;0,8218104;0,7500556;0,8346193;0,7663432;0,8728521;0,7720299;0,8483248;0,8816389;0,8020453;0,7936977;0,8530384;0,7303698;0,8317554;0,7497047;0,8375295;0,8612863;0,7844852;0,8530419;0,8170736;0,7992424;0,8227414;0,8916436;0,741883;0,7351277;0,8716455;0,8696508;0,8874843;0,8200209;0,8889493;0,9535324;0,7953344;0,724385;0,9087789;0,8375295;0,8637562;0,7970758;0,8439171;0,8634679;0,8024937;0,9114006;0,8542098;0,916023;0,8229341;0,7933176;0,7635097;0,7782989;0,7382733;0,7970121;0,7350765;0,7896137;0,7741623;0,8010488;0,8169956;0,7864748;0,9225759;0,7951348;0,8273634;0,7952495;0,7902321;0,785054;0,7985545;0,7133325;0,7089912
0,7084848;0,7357995;0,7670242;0,7164219;0,7629428;0,6858342;0,7754776;0,9053769;0,7354947;0,8223234;0,7506265;0,8353887;0,7670042;0,8735431;0,7727169;0,8489661;0,8822271;0,802604;0,7942182;0,8535782;0,7308251;0,8322033;0,750038;0,8379507;0,8618183;0,7848665;0,8535225;0,8176581;0,7997482;0,8233493;0,8921086;0,7422907;0,73561;0,8720585;0,8700987;0,8878702;0,8204076;0,8894898;0,954038;0,7957307;0,7246784;0,9091509;0,8379507;0,8641414;0,7974558;0,8442637;0,8639525;0,8028689;0,9120463;0,8546045;0,9165277;0,8233865;0,793718;0,7638283;0,7786659;0,7386283;0,7974414;0,7354947;0,7901121;0,7748193;0,8016433;0,817488;0,7868919;0,9230489;0,7955816;0,8277681;0,7957564;0,7907005;0,7856559;0,799175;0,7137216;0,7093078
0,7089469;0,7362083;0,7675026;0,7168787;0,7633746;0,6861962;0,7758875;0,9059488;0,7358939;0,8229706;0,7512582;0,8361871;0,7677588;0,8743646;0,7734948;0,8495111;0,8828422;0,8031455;0,7947916;0,8541548;0,7312456;0,8327068;0,750484;0,83841;0,8623801;0,7853621;0,8541795;0,8182433;0,8002731;0,8239484;0,8926566;0,7428213;0,7360637;0,8724737;0,8704515;0,8883778;0,8209007;0,889978;0,9545213;0,7962186;0,724981;0,9097063;0,83841;0,8645039;0,7978005;0,8447608;0,8644131;0,8033968;0,9125062;0,8550991;0,9170049;0,8238901;0,7942749;0,7641503;0,7790669;0,7391186;0,7978047;0,7358939;0,7905664;0,7755634;0,8021773;0,8179848;0,7873735;0,9235524;0,7960254;0,8283455;0,7962857;0,7912185;0,7862674;0,7997648;0,7141557;0,7097013
0,7091675;0,7363133;0,7677846;0,7170934;0,7635682;0,6863651;0,7761549;0,9063085;0,7360617;0,8235384;0,7518038;0,8367674;0,7683443;0,8748326;0,7739056;0,8498801;0,8832191;0,8034515;0,795028;0,8545479;0,7314894;0,8330469;0,7508058;0,838639;0,8627892;0,785648;0,8546275;0,8186169;0,8006482;0,8243382;0,8931238;0,74319;0,7362897;0,8726937;0,8705994;0,8887109;0,8211323;0,8902199;0,9549314;0,7966188;0,7251571;0,9098582;0,838639;0,8647992;0,7980433;0,8451244;0,8646992;0,8036638;0,912675;0,8554314;0,9173674;0,8242291;0,7945267;0,7643023;0,7792625;0,7393257;0,7980516;0,7360617;0,7907469;0,7760347;0,8025534;0,8183861;0,7877097;0,9239283;0,7962924;0,8287433;0,7966324;0,7915223;0,7866521;0,8001686;0,7144423;0,7099683
0,7094659;0,7365161;0,7680015;0,7172382;0,7638469;0,6865229;0,776396;0,9066442;0,7362068;0,8240513;0,7523565;0,8374813;0,7688679;0,8753551;0,7743368;0,850301;0,8835844;0,8037911;0,7952427;0,8549309;0,7317589;0,8333622;0,7510959;0,8388669;0,8631081;0,7859158;0,8550342;0,8189843;0,8010129;0,8247584;0,8935344;0,7434905;0,7365731;0,8731518;0,8708902;0,8889313;0,8211895;0,8905154;0,9553266;0,7969256;0,7253751;0,9100569;0,8388669;0,8651581;0,798413;0,8453198;0,8649925;0,8039006;0,9130822;0,855688;0,9176434;0,8245023;0,794718;0,7645628;0,7794741;0,7394314;0,7983032;0,7362068;0,7909728;0,7764574;0,8029664;0,8186129;0,787905;0,9242906;0,7965414;0,8289676;0,7969143;0,7917998;0,7870681;0,8004909;0,7147014;0,7101545
0,7098693;0,7369459;0,7683542;0,7175934;0,7643624;0,686798;0,7767964;0,9071472;0,7365476;0,8246061;0,7529442;0,8382302;0,7694919;0,8760688;0,7749728;0,8508164;0,8839329;0,8042657;0,7956836;0,855386;0,7321368;0,8337858;0,7515435;0,839309;0,8635836;0,7863553;0,8556894;0,8194205;0,8014808;0,8252308;0,8940499;0,7439791;0,7370475;0,8737143;0,8712685;0,8893405;0,8214234;0,8910323;0,9557926;0,7973365;0,7256965;0,9105374;0,839309;0,8655866;0,7987807;0,8458932;0,8654905;0,8043309;0,9136815;0,8561265;0,9179943;0,8248785;0,7950972;0,7648832;0,7798251;0,7397429;0,7987097;0,7365476;0,7914567;0,7770337;0,8035652;0,8190006;0,788252;0,9247109;0,7970231;0,8293579;0,7972653;0,7922645;0,7875811;0,8010549;0,715008;0,710507
0,7102457;0,7372977;0,7686126;0,717925;0,7646853;0,6869813;0,7772235;0,907482;0,7369797;0,8251655;0,7534941;0,8389134;0,7700597;0,8767186;0,7755894;0,8513958;0,8843339;0,8046925;0,7961009;0,8558494;0,7324895;0,8342708;0,7518297;0,8396367;0,863984;0,7867004;0,8562088;0,8198585;0,8019705;0,8257007;0,894663;0,7443815;0,7374432;0,8740105;0,8716612;0,889745;0,8217548;0,8914195;0,9562712;0,7976661;0,7260179;0,91096;0,8396367;0,8660217;0,7990938;0,8462633;0,8659225;0,8047568;0,9140692;0,8564852;0,9184406;0,8252696;0,7953571;0,7651731;0,7800931;0,7400294;0,7990381;0,7369797;0,7917333;0,777635;0,8041442;0,8195142;0,7886479;0,9251985;0,7975118;0,829726;0,7975494;0,7927013;0,7880237;0,801486;0,715416;0,7108389
0,710471;0,7374722;0,7688288;0,7179961;0,7649231;0,6870843;0,7775306;0,9077374;0,7372296;0,8257024;0,7540349;0,8395748;0,7705358;0,8771991;0,7760134;0,8517932;0,8846264;0,8050107;0,7963996;0,8562257;0,7327437;0,8346332;0,7520442;0,8399268;0,864388;0,7869384;0,8565634;0,8202744;0,8022926;0,8260823;0,894973;0,7446898;0,7377092;0,8742455;0,8719741;0,8900019;0,8220784;0,8917995;0,9566684;0,7979866;0,7262678;0,9112223;0,8399268;0,8664142;0,7993311;0,8464709;0,8661906;0,8049674;0,91434;0,856752;0,9186673;0,82565;0,7954909;0,7653767;0,7802471;0,7401395;0,7992917;0,7372296;0,791902;0,7781479;0,8045633;0,8198739;0,7888729;0,9255278;0,7977771;0,8299646;0,7978133;0,7929541;0,7883732;0,8017582;0,7157511;0,7110634
0,7107082;0,7377462;0,7691156;0,7181509;0,7652251;0,6872631;0,7779041;0,9081839;0,7374541;0,8262292;0,7546612;0,8403055;0,7710765;0,8776954;0,7765535;0,8522451;0,8849593;0,8053113;0,7967525;0,856531;0,7330148;0,8349467;0,7524198;0,8403124;0,864682;0,7872596;0,8569509;0,8206442;0,8026608;0,8263776;0,8951907;0,7450262;0,7380079;0,8747032;0,8723076;0,8902255;0,8224089;0,8921506;0,9569532;0,7983286;0,7264799;0,9115761;0,8403124;0,8666486;0,7996221;0,8467539;0,8664462;0,805057;0,9145585;0,8570307;0,9189161;0,8259655;0,795736;0,7656147;0,7804941;0,7403579;0,7994941;0,7374541;0,7921332;0,7787721;0,8050722;0,8200934;0,7891487;0,9258265;0,7979501;0,8302473;0,7981632;0,7932754;0,7888137;0,802124;0,716076;0,711333
0,7108338;0,7378935;0,7693066;0,7182662;0,7653966;0,6873628;0,7781194;0,9085433;0,7375469;0,8266816;0,7551236;0,8409781;0,7715731;0,8780537;0,7769606;0,852527;0,885217;0,8055961;0,796923;0,8566708;0,7331442;0,8351839;0,7526318;0,8405147;0,8648517;0,7874058;0,8571761;0,8209373;0,8030024;0,826691;0,8955268;0,7452598;0,7382097;0,8749221;0,8725218;0,890297;0,8226345;0,8922946;0,9571778;0,7985435;0,7267081;0,9117863;0,8405147;0,8667385;0,7997627;0,8469913;0,8665274;0,8050863;0,9147637;0,8572255;0,919234;0,8261254;0,795896;0,7657651;0,7805637;0,7404636;0,7995892;0,7375469;0,7922672;0,7791281;0,8055057;0,8202454;0,7892976;0,9260463;0,7982257;0,8305162;0,7983525;0,7934274;0,7891038;0,8024637;0,7162664;0,7114496
0,7109968;0,7380442;0,7694744;0,7184159;0,7655193;0,6874874;0,778339;0,9088091;0,7376677;0,827032;0,7555671;0,8416016;0,7720563;0,8786333;0,7774401;0,8527845;0,8854817;0,8058685;0,7971181;0,8569974;0,7333393;0,8354508;0,7528527;0,8407006;0,8652667;0,7876475;0,8574032;0,8212442;0,8032783;0,8270733;0,8959292;0,7455073;0,7384861;0,8752114;0,8727751;0,8906287;0,8228638;0,892529;0,957619;0,7987936;0,7268851;0,9120624;0,8407006;0,8670673;0,8000895;0,8472229;0,8667514;0,805292;0,9150738;0,8574361;0,9195039;0,8263416;0,7960648;0,7658781;0,7807539;0,7405723;0,7998602;0,7376677;0,7924038;0,7794484;0,8059475;0,8205368;0,7894717;0,9264141;0,7985787;0,8308721;0,7985556;0,7937204;0,789413;0,8028065;0,7165163;0,7116174
0,7112072;0,7382325;0,7696146;0,7186313;0,7658051;0,6876841;0,7785705;0,9090186;0,7378209;0,8274629;0,7560974;0,8422092;0,7725484;0,8792547;0,7778523;0,8531077;0,8858382;0,8062105;0,7974456;0,8573267;0,7335995;0,835683;0,7531246;0,8410497;0,8656597;0,7879496;0,8577018;0,8216569;0,8035806;0,8273676;0,8963731;0,745825;0,7388242;0,8756302;0,8730172;0,8909128;0,8230873;0,8929182;0,9579902;0,7990091;0,7271284;0,9123084;0,8410497;0,8673959;0,8005024;0,8476411;0,8670836;0,805525;0,9153599;0,8575956;0,9196815;0,8265895;0,7963316;0,7660043;0,7809774;0,740849;0,8001261;0,7378209;0,7926755;0,7799613;0,8063976;0,8208286;0,7897888;0,9266564;0,7988486;0,8311419;0,7988645;0,794044;0,7898791;0,8032319;0,7168254;0,7118932
0,7114005;0,7384037;0,7698306;0,7187993;0,7660775;0,6878109;0,7787702;0,909241;0,7380431;0,8279473;0,7566223;0,8428454;0,7730485;0,8797143;0,778372;0,853465;0,886129;0,8065737;0,7977587;0,8576557;0,7338831;0,8359039;0,7532781;0,8412709;0,8659069;0,7881597;0,8581805;0,8220345;0,8038866;0,8277737;0,8966886;0,7461063;0,7391454;0,8760352;0,8732631;0,8910758;0,8232343;0,8932266;0,9582218;0,7992634;0,7273078;0,9125543;0,8412709;0,8677034;0,8006938;0,8479679;0,8672848;0,8057868;0,9156166;0,8578207;0,9198124;0,8267468;0,7965881;0,7661676;0,7810759;0,7410571;0,8002894;0,7380431;0,7929159;0,7803923;0,8067402;0,8211628;0,7900763;0,9268731;0,7991453;0,8313254;0,7992563;0,7942402;0,7902148;0,8036184;0,717167;0,7121254
0,7116066;0,7385366;0,7700471;0,7188327;0,7662655;0,6878873;0,778904;0,9094954;0,73821;0,8284461;0,7570938;0,8434922;0,7734355;0,8800998;0,7788421;0,8538233;0,8863755;0,8068233;0,7978765;0,8578779;0,7340847;0,8361427;0,7534043;0,8415291;0,8661242;0,7883249;0,8585464;0,8223761;0,8041772;0,8282437;0,8969859;0,746416;0,7394069;0,8763709;0,8735068;0,8912742;0,8234376;0,8934326;0,9584398;0,7996069;0,7274846;0,9128351;0,8415291;0,8679575;0,8008748;0,8480615;0,8674867;0,8058761;0,9158115;0,8580907;0,9200266;0,826973;0,7967281;0,7663662;0,7811261;0,7411579;0,8004413;0,73821;0,7930695;0,7807795;0,8070619;0,8214921;0,7903184;0,9271925;0,7994238;0,8315665;0,7994892;0,7944976;0,7904819;0,8039902;0,7175006;0,7123394
0,7118006;0,7386991;0,7701796;0,719037;0,7664503;0,6880138;0,7790717;0,9098261;0,7382996;0,8288987;0,7576022;0,8440468;0,7739573;0,8805427;0,7793156;0,8541343;0,8866425;0,8070405;0,7980234;0,8581419;0,734368;0,8363935;0,7535641;0,8417203;0,8662788;0,7884721;0,8587724;0,8226324;0,8045269;0,8284898;0,8974114;0,7467896;0,7395863;0,8765333;0,8737314;0,8914758;0,8235283;0,8936302;0,9587058;0,7997912;0,727591;0,9131139;0,8417203;0,8681132;0,8011354;0,8481953;0,8676638;0,8060111;0,9160203;0,8583198;0,9202182;0,8272549;0,7968124;0,7664828;0,7812555;0,7412954;0,8005156;0,7382996;0,7932234;0,7811859;0,8073837;0,8217109;0,7904686;0,927431;0,7995632;0,8317145;0,7996214;0,7946901;0,7908496;0,8043467;0,7176988;0,712526
0,7119395;0,7388051;0,7702548;0,7191412;0,7665126;0,6881045;0,7792035;0,9100734;0,7384385;0,829231;0,7580578;0,8446089;0,7744644;0,8810275;0,7797787;0,8542884;0,8868483;0,8073422;0,7982842;0,8584116;0,7345132;0,836548;0,7536387;0,8418817;0,8664277;0,7886597;0,8589537;0,8229253;0,8048437;0,8287534;0,8977957;0,7470183;0,7397907;0,8767095;0,8739864;0,8917289;0,8236877;0,8937874;0,9591107;0,7999591;0,7277238;0,9132719;0,8418817;0,8682666;0,8013979;0,8484566;0,8678208;0,8061633;0,916245;0,8584374;0,9204459;0,8274333;0,7969209;0,7665185;0,781325;0,7413088;0,8005886;0,7384385;0,7933457;0,7816059;0,8076872;0,8218558;0,7905954;0,9275994;0,7997007;0,8318952;0,7998051;0,7948259;0,7911593;0,8046333;0,7179632;0,7126888
0,7120678;0,7388867;0,7702826;0,7191749;0,76652;0,6881974;0,779287;0,9101533;0,7384703;0,8296418;0,7585135;0,845159;0,7749361;0,8814732;0,7802065;0,8544863;0,8870301;0,8074967;0,7984455;0,8586033;0,7345818;0,8367381;0,7538146;0,8420773;0,8666256;0,7888078;0,8592296;0,8231754;0,8050867;0,8290373;0,8980288;0,7471359;0,740035;0,8770241;0,8742092;0,8919499;0,8238837;0,8938745;0,9592719;0,8002468;0,7278768;0,9133977;0,8420773;0,8684977;0,8015358;0,8486164;0,8678715;0,8063164;0,9163586;0,8585703;0,920602;0,8275479;0,797031;0,7665784;0,7813845;0,7413653;0,8007224;0,7384703;0,7935298;0,7820395;0,8079991;0,8220121;0,7907604;0,9277698;0,7999045;0,8321134;0,7999869;0,7950198;0,7913983;0,804831;0,7181682;0,7127976
0,7122754;0,7390389;0,7704129;0,7192882;0,7667381;0,6882755;0,7794703;0,910273;0,7385885;0,830033;0,7589997;0,8458708;0,7753794;0,8819171;0,7805898;0,8547703;0,8871884;0,8076344;0,7986612;0,8588332;0,7348068;0,8369434;0,7539997;0,842241;0,8668764;0,7889491;0,8594501;0,8234209;0,8053221;0,8292853;0,8981815;0,7474114;0,7403026;0,8773333;0,8744046;0,892226;0,8241;0,8941023;0,9596116;0,8004546;0,7280504;0,9137293;0,842241;0,8687258;0,8016599;0,8487696;0,8680081;0,8065013;0,9165022;0,8586611;0,9207447;0,8276213;0,7971973;0,7666996;0,7815446;0,7414972;0,800813;0,7385885;0,7936531;0,7824277;0,8083199;0,8221496;0,7909338;0,927918;0,8000925;0,8322429;0,8000968;0,7952745;0,7916979;0,8050554;0,718267;0,7130228
0,7123715;0,7391568;0,7705758;0,7193878;0,7669755;0,6882803;0,7797315;0,9105507;0,7387639;0,8304081;0,75947;0,8465093;0,7758195;0,882283;0,7810158;0,8550856;0,8874491;0,8078408;0,7988411;0,8591151;0,7349976;0,8371769;0,7541496;0,8424605;0,8671173;0,789112;0,8596489;0,8238207;0,8056583;0,8295959;0,8984739;0,7476646;0,7405124;0,8775683;0,8746318;0,8924326;0,824217;0,8943889;0,9599341;0,8006298;0,7282631;0,9138969;0,8424605;0,868922;0,8018644;0,84903;0,8682522;0,806665;0,9167734;0,8587977;0,9208972;0,8277334;0,7972383;0,7668145;0,7817;0,7416435;0,8009389;0,7387639;0,7937086;0,7828009;0,8086484;0,8223152;0,7911271;0,928167;0,8002309;0,8324549;0,8003469;0,7954596;0,7920226;0,8053874;0,7184879;0,7132322
0,712379;0,7390741;0,7705052;0,7192822;0,767038;0,6882373;0,7797287;0,9106685;0,7387575;0,8306752;0,7597832;0,8468237;0,7761032;0,8825595;0,7812952;0,8552464;0,8876092;0,8079259;0,7988549;0,8591175;0,7349255;0,8371943;0,7542236;0,8425624;0,8671572;0,7890707;0,8597648;0,8240073;0,8058385;0,8296903;0,8986052;0,747792;0,740572;0,8777274;0,8747085;0,8924267;0,8241574;0,8944886;0,9599704;0,8007039;0,7281744;0,9138851;0,8425624;0,8689267;0,8019288;0,8491471;0,8682635;0,8065581;0,9167557;0,8587784;0,9209797;0,8277916;0,7971973;0,7667143;0,7816432;0,7415909;0,8009332;0,7387575;0,7936697;0,7830921;0,8088257;0,822367;0,7911599;0,9282845;0,8002687;0,8325361;0,8004561;0,7954506;0,7921903;0,8055202;0,7186766;0,7132378
0,7124804;0,7390909;0,7706115;0,7193173;0,7670567;0,688291;0,7797298;0,9107577;0,7386885;0,8310771;0,7602277;0,8473451;0,776543;0,883055;0,7815935;0,8553868;0,8876994;0,8080638;0,7989516;0,8592535;0,7350467;0,8373293;0,7543577;0,8426311;0,8673034;0,7890667;0,8599393;0,8241561;0,8059334;0,8298357;0,8989813;0,7480391;0,7407084;0,8778907;0,8747211;0,8924341;0,8243289;0,8946151;0,9601492;0,8008631;0,7282263;0,9139978;0,8426311;0,869018;0,8019663;0,849209;0,8683981;0,806659;0,916755;0,8589405;0,9210835;0,8279288;0,7972984;0,7667398;0,7816612;0,7416384;0,8009601;0,7386885;0,7938241;0,7833195;0,809073;0,822545;0,7911986;0,9284114;0,8003517;0,8325946;0,8004662;0,7955172;0,7923415;0,8057386;0,7189268;0,7133713
